ppm,Intensity,Sum,Residue,Peak 1,Peak 2,Peak 3,Peak 4
-1165.33,1086.88,0,1086.88,0,0,0,0
-1166.56,-9531.5,0,-9531.5,0,0,0,0
-1167.79,-8133.63,0,-8133.63,0,0,0,0
-1169.01,-6735.75,0,-6735.75,0,0,0,0
-1170.24,3082.25,0,3082.25,0,0,0,0
-1171.47,12900.3,0,12900.3,0,0,0,0
-1172.69,7763.75,0,7763.75,0,0,0,0
-1173.92,2627.25,0,2627.25,0,0,0,0
-1175.15,-10929.4,0,-10929.4,0,0,0,0
-1176.37,-24486,0,-24486,0,0,0,0
-1177.6,-30324.3,0,-30324.3,0,0,0,0
-1178.83,-36162.4,0,-36162.4,0,0,0,0
-1180.05,-50420.8,0,-50420.8,0,0,0,0
-1181.28,-64679,0,-64679,0,0,0,0
-1182.51,-84528.9,0,-84528.9,0,0,0,0
-1183.73,-104379,0,-104379,0,0,0,0
-1184.96,-114054,0,-114054,0,0,0,0
-1186.19,-106889,0,-106889,0,0,0,0
-1187.42,-85866.4,0,-85866.4,0,0,0,0
-1188.64,-64843.5,0,-64843.5,0,0,0,0
-1189.87,-42768,0,-42768,0,0,0,0
-1191.1,-20692.6,0,-20692.6,0,0,0,0
-1192.32,-14377.5,0,-14377.5,0,0,0,0
-1193.55,-8062.38,0,-8062.38,0,0,0,0
-1194.78,-15780.9,0,-15780.9,0,0,0,0
-1196,-23499.3,0,-23499.3,0,0,0,0
-1197.23,-26481.4,0,-26481.4,0,0,0,0
-1198.46,-29463.5,0,-29463.5,0,0,0,0
-1199.68,-24025.5,0,-24025.5,0,0,0,0
-1200.91,-18587.5,0,-18587.5,0,0,0,0
-1202.14,-19135.8,0,-19135.8,0,0,0,0
-1203.36,-19683.9,0,-19683.9,0,0,0,0
-1204.59,-11812,0,-11812,0,0,0,0
-1205.82,-3940,0,-3940,0,0,0,0
-1207.05,1826.88,0,1826.88,0,0,0,0
-1208.27,7593.88,0,7593.88,0,0,0,0
-1209.5,13360.8,0,13360.8,0,0,0,0
-1210.73,19127.6,0,19127.6,0,0,0,0
-1211.95,34235.8,0,34235.8,0,0,0,0
-1213.18,49343.8,0,49343.8,0,0,0,0
-1214.41,64451.8,0,64451.8,0,0,0,0
-1215.63,79559.8,0,79559.8,0,0,0,0
-1216.86,78441.4,0,78441.4,0,0,0,0
-1218.09,77323.1,0,77323.1,0,0,0,0
-1219.31,80414.9,0,80414.9,0,0,0,0
-1220.54,83506.6,0,83506.6,0,0,0,0
-1221.77,94492.4,0,94492.4,0,0,0,0
-1223,105478,0,105478,0,0,0,0
-1224.22,108044,0,108044,0,0,0,0
-1225.45,110609,0,110609,0,0,0,0
-1226.68,97649.9,0,97649.9,0,0,0,0
-1227.9,84690.8,0,84690.8,0,0,0,0
-1229.13,71731.6,0,71731.6,0,0,0,0
-1230.36,58772.5,0,58772.5,0,0,0,0
-1231.58,57182.8,0,57182.8,0,0,0,0
-1232.81,55593,0,55593,0,0,0,0
-1234.04,73650.3,0,73650.3,0,0,0,0
-1235.26,91707.5,0,91707.5,0,0,0,0
-1236.49,114150,0,114150,0,0,0,0
-1237.72,136593,0,136593,0,0,0,0
-1238.94,139389,0,139389,0,0,0,0
-1240.17,142185,0,142185,0,0,0,0
-1241.4,133227,0,133227,0,0,0,0
-1242.63,124270,0,124270,0,0,0,0
-1243.85,129346,0,129346,0,0,0,0
-1245.08,134422,0,134422,0,0,0,0
-1246.31,143445,0,143445,0,0,0,0
-1247.53,152469,0,152469,0,0,0,0
-1248.76,147458,0,147458,0,0,0,0
-1249.99,142448,0,142448,0,0,0,0
-1251.21,133359,0,133359,0,0,0,0
-1252.44,124270,0,124270,0,0,0,0
-1253.67,119391,0,119391,0,0,0,0
-1254.89,114512,0,114512,0,0,0,0
-1256.12,100775,0,100775,0,0,0,0
-1257.35,87037,0,87037,0,0,0,0
-1258.58,59265.9,0,59265.9,0,0,0,0
-1259.8,31494.8,0,31494.8,0,0,0,0
-1261.03,13722.6,0,13722.6,0,0,0,0
-1262.26,-4049.63,0,-4049.63,0,0,0,0
-1263.48,-2174.88,0,-2174.88,0,0,0,0
-1264.71,-300,0,-300,0,0,0,0
-1265.94,7889.88,0,7889.88,0,0,0,0
-1267.16,16079.8,0,16079.8,0,0,0,0
-1268.39,32689.8,0,32689.8,0,0,0,0
-1269.62,49299.9,0,49299.9,0,0,0,0
-1270.84,76972.3,0,76972.3,0,0,0,0
-1272.07,104645,0,104645,0,0,0,0
-1273.3,121792,0,121792,0,0,0,0
-1274.52,110872,0,110872,0,0,0,0
-1275.75,75744.4,0,75744.4,0,0,0,0
-1276.98,23776.3,0,23776.3,0,0,0,0
-1278.21,-32752.6,0,-32752.6,0,0,0,0
-1279.43,-89281.6,0,-89281.6,0,0,0,0
-1280.66,-132742,0,-132742,0,0,0,0
-1281.89,-148135,0,-148135,0,0,0,0
-1283.11,-141074,0,-141074,0,0,0,0
-1284.34,-117173,0,-117173,0,0,0,0
-1285.57,-85203.1,0,-85203.1,0,0,0,0
-1286.79,-53232.9,0,-53232.9,0,0,0,0
-1288.02,-30384.5,0,-30384.5,0,0,0,0
-1289.25,-24376.4,0,-24376.4,0,0,0,0
-1290.47,-25648.1,0,-25648.1,0,0,0,0
-1291.7,-26920,0,-26920,0,0,0,0
-1292.93,-20824.1,0,-20824.1,0,0,0,0
-1294.16,-14728.3,0,-14728.3,0,0,0,0
-1295.38,-12140.9,0,-12140.9,0,0,0,0
-1296.61,-9553.38,0,-9553.38,0,0,0,0
-1297.84,-20999.5,0,-20999.5,0,0,0,0
-1299.06,-32445.6,0,-32445.6,0,0,0,0
-1300.29,-37313.6,0,-37313.6,0,0,0,0
-1301.52,-42181.5,0,-42181.5,0,0,0,0
-1302.74,-33015.8,0,-33015.8,0,0,0,0
-1303.97,-23850.1,0,-23850.1,0,0,0,0
-1305.2,-15386.1,0,-15386.1,0,0,0,0
-1306.42,-6922.13,0,-6922.13,0,0,0,0
-1307.65,-18105.1,0,-18105.1,0,0,0,0
-1308.88,-29288.1,0,-29288.1,0,0,0,0
-1310.1,-48222.5,0,-48222.5,0,0,0,0
-1311.33,-67156.9,0,-67156.9,0,0,0,0
-1312.56,-77671,0,-77671,0,0,0,0
-1313.79,-88185.3,0,-88185.3,0,0,0,0
-1315.01,-84315,0,-84315,0,0,0,0
-1316.24,-80444.9,0,-80444.9,0,0,0,0
-1317.47,-76574.6,0,-76574.6,0,0,0,0
-1318.69,-72704.5,0,-72704.5,0,0,0,0
-1319.92,-67781.8,0,-67781.8,0,0,0,0
-1321.15,-62859,0,-62859,0,0,0,0
-1322.37,-57936.4,0,-57936.4,0,0,0,0
-1323.6,-53013.6,0,-53013.6,0,0,0,0
-1324.83,-52827.3,0,-52827.3,0,0,0,0
-1326.05,-52640.9,0,-52640.9,0,0,0,0
-1327.28,-52454.5,0,-52454.5,0,0,0,0
-1328.51,-52268.1,0,-52268.1,0,0,0,0
-1329.73,-64141.8,0,-64141.8,0,0,0,0
-1330.96,-76015.5,0,-76015.5,0,0,0,0
-1332.19,-107536,0,-107536,0,0,0,0
-1333.42,-139057,0,-139057,0,0,0,0
-1334.64,-173209,0,-173209,0,0,0,0
-1335.87,-207361,0,-207361,0,0,0,0
-1337.1,-215200,0,-215200,0,0,0,0
-1338.32,-194972,0,-194972,0,0,0,0
-1339.55,-157202,0,-157202,0,0,0,0
-1340.78,-119432,0,-119432,0,0,0,0
-1342,-85521.1,0,-85521.1,0,0,0,0
-1343.23,-68450.5,0,-68450.5,0,0,0,0
-1344.46,-72430.4,0,-72430.4,0,0,0,0
-1345.68,-93250.5,0,-93250.5,0,0,0,0
-1346.91,-113018,0,-113018,0,0,0,0
-1348.14,-132786,0,-132786,0,0,0,0
-1349.37,-145723,0,-145723,0,0,0,0
-1350.59,-141820,0,-141820,0,0,0,0
-1351.82,-122129,0,-122129,0,0,0,0
-1353.05,-102438,0,-102438,0,0,0,0
-1354.27,-74590.3,0,-74590.3,0,0,0,0
-1355.5,-46742.4,0,-46742.4,0,0,0,0
-1356.73,-23104.6,0,-23104.6,0,0,0,0
-1357.95,533.25,0,533.25,0,0,0,0
-1359.18,12856.4,0,12856.4,0,0,0,0
-1360.41,25179.6,0,25179.6,0,0,0,0
-1361.63,23469.4,0,23469.4,0,0,0,0
-1362.86,21759,0,21759,0,0,0,0
-1364.09,20399.5,0,20399.5,0,0,0,0
-1365.31,19040,0,19040,0,0,0,0
-1366.54,13470.4,0,13470.4,0,0,0,0
-1367.77,7900.88,0,7900.88,0,0,0,0
-1369,-1001.75,0,-1001.75,0,0,0,0
-1370.22,-9904.25,0,-9904.25,0,0,0,0
-1371.45,-3720.75,0,-3720.75,0,0,0,0
-1372.68,2462.88,0,2462.88,0,0,0,0
-1373.9,20487.1,0,20487.1,0,0,0,0
-1375.13,55351.9,0,55351.9,0,0,0,0
-1376.36,104952,0,104952,0,0,0,0
-1377.58,154552,0,154552,0,0,0,0
-1378.81,205292,0,205292,0,0,0,0
-1380.04,239192,0,239192,0,0,0,0
-1381.26,261163,0,261163,0,0,0,0
-1382.49,266294,0,266294,0,0,0,0
-1383.72,269495,0,269495,0,0,0,0
-1384.95,272697,0,272697,0,0,0,0
-1386.17,283266,0,283266,0,0,0,0
-1387.4,293835,0,293835,0,0,0,0
-1388.63,300035,0,300035,0,0,0,0
-1389.85,306235,0,306235,0,0,0,0
-1391.08,312435,0,312435,0,0,0,0
-1392.31,318635,0,318635,0,0,0,0
-1393.53,341500,0,341500,0,0,0,0
-1394.76,364364,0,364364,0,0,0,0
-1395.99,401263,0,401263,0,0,0,0
-1397.21,438161,0,438161,0,0,0,0
-1398.44,491111,0,491111,0,0,0,0
-1399.67,544060,0,544060,0,0,0,0
-1400.89,597009,0,597009,0,0,0,0
-1402.12,633118,0,633118,0,0,0,0
-1403.35,642914,0,642914,0,0,0,0
-1404.58,635870,0,635870,0,0,0,0
-1405.8,613038,0,613038,0,0,0,0
-1407.03,590206,0,590206,0,0,0,0
-1408.26,577921,0,577921,0,0,0,0
-1409.48,582477,0,582477,0,0,0,0
-1410.71,609486,0,609486,0,0,0,0
-1411.94,664562,0,664562,0,0,0,0
-1413.16,745337,0,745337,0,0,0,0
-1414.39,826113,0,826113,0,0,0,0
-1415.62,912852,0,912852,0,0,0,0
-1416.84,982751,0,982751,0,0,0,0
-1418.07,1.02897e+06,0,1.02897e+06,0,0,0,0
-1419.3,1.05835e+06,0,1.05835e+06,0,0,0,0
-1420.52,1.07474e+06,0,1.07474e+06,0,0,0,0
-1421.75,1.0743e+06,0,1.0743e+06,0,0,0,0
-1422.98,1.06394e+06,0,1.06394e+06,0,0,0,0
-1424.21,1.05359e+06,0,1.05359e+06,0,0,0,0
-1425.43,1.05165e+06,0,1.05165e+06,0,0,0,0
-1426.66,1.04972e+06,0,1.04972e+06,0,0,0,0
-1427.89,1.06367e+06,0,1.06367e+06,0,0,0,0
-1429.11,1.09447e+06,0,1.09447e+06,0,0,0,0
-1430.34,1.12983e+06,0,1.12983e+06,0,0,0,0
-1431.57,1.16519e+06,0,1.16519e+06,0,0,0,0
-1432.79,1.20063e+06,0,1.20063e+06,0,0,0,0
-1434.02,1.23608e+06,0,1.23608e+06,0,0,0,0
-1435.25,1.26731e+06,0,1.26731e+06,0,0,0,0
-1436.47,1.29855e+06,0,1.29855e+06,0,0,0,0
-1437.7,1.32316e+06,0,1.32316e+06,0,0,0,0
-1438.93,1.34778e+06,0,1.34778e+06,0,0,0,0
-1440.16,1.38186e+06,0,1.38186e+06,0,0,0,0
-1441.38,1.41595e+06,0,1.41595e+06,0,0,0,0
-1442.61,1.46468e+06,0,1.46468e+06,0,0,0,0
-1443.84,1.53026e+06,0,1.53026e+06,0,0,0,0
-1445.06,1.59373e+06,0,1.59373e+06,0,0,0,0
-1446.29,1.6572e+06,0,1.6572e+06,0,0,0,0
-1447.52,1.70021e+06,0,1.70021e+06,0,0,0,0
-1448.74,1.72638e+06,0,1.72638e+06,0,0,0,0
-1449.97,1.73115e+06,0,1.73115e+06,0,0,0,0
-1451.2,1.73592e+06,0,1.73592e+06,0,0,0,0
-1452.42,1.75191e+06,0,1.75191e+06,0,0,0,0
-1453.65,1.76791e+06,0,1.76791e+06,0,0,0,0
-1454.88,1.79127e+06,0,1.79127e+06,0,0,0,0
-1456.1,1.81464e+06,0,1.81464e+06,0,0,0,0
-1457.33,1.82576e+06,0,1.82576e+06,0,0,0,0
-1458.56,1.82005e+06,0,1.82005e+06,0,0,0,0
-1459.79,1.81083e+06,0,1.81083e+06,0,0,0,0
-1461.01,1.80161e+06,0,1.80161e+06,0,0,0,0
-1462.24,1.7966e+06,0,1.7966e+06,0,0,0,0
-1463.47,1.80843e+06,0,1.80843e+06,0,0,0,0
-1464.69,1.83219e+06,0,1.83219e+06,0,0,0,0
-1465.92,1.87279e+06,0,1.87279e+06,0,0,0,0
-1467.15,1.92064e+06,0,1.92064e+06,0,0,0,0
-1468.37,1.9685e+06,0,1.9685e+06,0,0,0,0
-1469.6,2.00794e+06,0,2.00794e+06,0,0,0,0
-1470.83,2.04737e+06,0,2.04737e+06,0,0,0,0
-1472.05,2.07172e+06,0,2.07172e+06,0,0,0,0
-1473.28,2.07923e+06,0,2.07923e+06,0,0,0,0
-1474.51,2.07657e+06,0,2.07657e+06,0,0,0,0
-1475.74,2.07391e+06,0,2.07391e+06,0,0,0,0
-1476.96,2.06879e+06,0,2.06879e+06,0,0,0,0
-1478.19,2.06367e+06,0,2.06367e+06,0,0,0,0
-1479.42,2.06697e+06,0,2.06697e+06,0,0,0,0
-1480.64,2.07027e+06,0,2.07027e+06,0,0,0,0
-1481.87,2.07383e+06,0,2.07383e+06,0,0,0,0
-1483.1,2.07739e+06,0,2.07739e+06,0,0,0,0
-1484.32,2.08516e+06,0,2.08516e+06,0,0,0,0
-1485.55,2.09294e+06,0,2.09294e+06,0,0,0,0
-1486.78,2.09674e+06,0,2.09674e+06,0,0,0,0
-1488,2.10055e+06,0,2.10055e+06,0,0,0,0
-1489.23,2.09593e+06,0,2.09593e+06,0,0,0,0
-1490.46,2.09132e+06,0,2.09132e+06,0,0,0,0
-1491.68,2.08372e+06,0,2.08372e+06,0,0,0,0
-1492.91,2.07612e+06,0,2.07612e+06,0,0,0,0
-1494.14,2.05449e+06,0,2.05449e+06,0,0,0,0
-1495.37,2.03286e+06,0,2.03286e+06,0,0,0,0
-1496.59,2.0014e+06,0,2.0014e+06,0,0,0,0
-1497.82,1.96995e+06,0,1.96995e+06,0,0,0,0
-1499.05,1.9427e+06,0,1.9427e+06,0,0,0,0
-1500.27,1.91546e+06,0,1.91546e+06,0,0,0,0
-1501.5,1.90172e+06,0,1.90172e+06,0,0,0,0
-1502.73,1.88798e+06,0,1.88798e+06,0,0,0,0
-1503.95,1.88266e+06,0,1.88266e+06,0,0,0,0
-1505.18,1.87735e+06,0,1.87735e+06,0,0,0,0
-1506.41,1.87268e+06,0,1.87268e+06,0,0,0,0
-1507.63,1.86802e+06,0,1.86802e+06,0,0,0,0
-1508.86,1.85914e+06,0,1.85914e+06,0,0,0,0
-1510.09,1.85027e+06,0,1.85027e+06,0,0,0,0
-1511.31,1.83218e+06,0,1.83218e+06,0,0,0,0
-1512.54,1.8141e+06,0,1.8141e+06,0,0,0,0
-1513.77,1.79601e+06,0,1.79601e+06,0,0,0,0
-1515,1.77793e+06,0,1.77793e+06,0,0,0,0
-1516.22,1.75125e+06,0,1.75125e+06,0,0,0,0
-1517.45,1.72457e+06,0,1.72457e+06,0,0,0,0
-1518.68,1.67263e+06,0,1.67263e+06,0,0,0,0
-1519.9,1.62069e+06,0,1.62069e+06,0,0,0,0
-1521.13,1.56471e+06,0,1.56471e+06,0,0,0,0
-1522.36,1.50874e+06,0,1.50874e+06,0,0,0,0
-1523.58,1.47802e+06,0,1.47802e+06,0,0,0,0
-1524.81,1.44731e+06,0,1.44731e+06,0,0,0,0
-1526.04,1.42523e+06,0,1.42523e+06,0,0,0,0
-1527.26,1.40316e+06,0,1.40316e+06,0,0,0,0
-1528.49,1.37266e+06,0,1.37266e+06,0,0,0,0
-1529.72,1.34216e+06,0,1.34216e+06,0,0,0,0
-1530.95,1.30413e+06,0,1.30413e+06,0,0,0,0
-1532.17,1.26609e+06,0,1.26609e+06,0,0,0,0
-1533.4,1.23647e+06,0,1.23647e+06,0,0,0,0
-1534.63,1.20685e+06,0,1.20685e+06,0,0,0,0
-1535.85,1.18188e+06,0,1.18188e+06,0,0,0,0
-1537.08,1.15691e+06,0,1.15691e+06,0,0,0,0
-1538.31,1.13194e+06,0,1.13194e+06,0,0,0,0
-1539.53,1.10697e+06,0,1.10697e+06,0,0,0,0
-1540.76,1.07867e+06,0,1.07867e+06,0,0,0,0
-1541.99,1.05036e+06,0,1.05036e+06,0,0,0,0
-1543.21,1.01364e+06,0,1.01364e+06,0,0,0,0
-1544.44,976919,0,976919,0,0,0,0
-1545.67,943457,0,943457,0,0,0,0
-1546.89,909996,0,909996,0,0,0,0
-1548.12,884955,0,884955,0,0,0,0
-1549.35,859914,0,859914,0,0,0,0
-1550.58,838732,0,838732,0,0,0,0
-1551.8,817550,0,817550,0,0,0,0
-1553.03,804788,0,804788,0,0,0,0
-1554.26,792027,0,792027,0,0,0,0
-1555.48,769792,0,769792,0,0,0,0
-1556.71,747558,0,747558,0,0,0,0
-1557.94,711290,0,711290,0,0,0,0
-1559.16,675022,0,675022,0,0,0,0
-1560.39,646472,0,646472,0,0,0,0
-1561.62,617923,0,617923,0,0,0,0
-1562.84,597793,0,597793,0,0,0,0
-1564.07,577664,0,577664,0,0,0,0
-1565.3,564398,0,564398,0,0,0,0
-1566.53,551132,0,551132,0,0,0,0
-1567.75,546286,0,546286,0,0,0,0
-1568.98,541440,0,541440,0,0,0,0
-1570.21,521157,0,521157,0,0,0,0
-1571.43,500874,0,500874,0,0,0,0
-1572.66,466557,0,466557,0,0,0,0
-1573.89,432241,0,432241,0,0,0,0
-1575.11,412484,0,412484,0,0,0,0
-1576.34,392728,0,392728,0,0,0,0
-1577.57,392618,0,392618,0,0,0,0
-1578.79,392508,0,392508,0,0,0,0
-1580.02,390995,0,390995,0,0,0,0
-1581.25,389482,0,389482,0,0,0,0
-1582.47,373936,0,373936,0,0,0,0
-1583.7,358389,0,358389,0,0,0,0
-1584.93,334061,0,334061,0,0,0,0
-1586.16,309732,0,309732,0,0,0,0
-1587.38,293824,0,293824,0,0,0,0
-1588.61,277916,0,277916,0,0,0,0
-1589.84,266305,0,266305,0,0,0,0
-1591.06,254694,0,254694,0,0,0,0
-1592.29,257117,0,257117,0,0,0,0
-1593.52,259540,0,259540,0,0,0,0
-1594.74,283540,0,283540,0,0,0,0
-1595.97,307539,0,307539,0,0,0,0
-1597.2,335749,0,335749,0,0,0,0
-1598.42,363959,0,363959,0,0,0,0
-1599.65,375942,0,375942,0,0,0,0
-1600.88,387926,0,387926,0,0,0,0
-1602.1,391489,0,391489,0,0,0,0
-1603.33,395052,0,395052,0,0,0,0
-1604.56,386138,0,386138,0,0,0,0
-1605.79,377225,0,377225,0,0,0,0
-1607.01,359891,0,359891,0,0,0,0
-1608.24,342558,0,342558,0,0,0,0
-1609.47,331188,0,331188,0,0,0,0
-1610.69,319819,0,319819,0,0,0,0
-1611.92,322483,0,322483,0,0,0,0
-1613.15,325147,0,325147,0,0,0,0
-1614.37,336100,0,336100,0,0,0,0
-1615.6,347053,0,347053,0,0,0,0
-1616.83,366426,0,366426,0,0,0,0
-1618.05,385799,0,385799,0,0,0,0
-1619.28,391927,0,391927,0,0,0,0
-1620.51,398056,0,398056,0,0,0,0
-1621.74,390151,0,390151,0,0,0,0
-1622.96,382246,0,382246,0,0,0,0
-1624.19,370745,0,370745,0,0,0,0
-1625.42,359244,0,359244,0,0,0,0
-1626.64,351954,0,351954,0,0,0,0
-1627.87,344663,0,344663,0,0,0,0
-1629.1,336758,0,336758,0,0,0,0
-1630.32,328853,0,328853,0,0,0,0
-1631.55,316738,0,316738,0,0,0,0
-1632.78,304623,0,304623,0,0,0,0
-1634,302112,0,302112,0,0,0,0
-1635.23,299602,0,299602,0,0,0,0
-1636.46,301301,0,301301,0,0,0,0
-1637.68,303001,0,303001,0,0,0,0
-1638.91,300314,0,300314,0,0,0,0
-1640.14,297628,0,297628,0,0,0,0
-1641.37,308976,0,308976,0,0,0,0
-1642.59,320323,0,320323,0,0,0,0
-1643.82,324171,0,324171,0,0,0,0
-1645.05,328020,0,328020,0,0,0,0
-1646.27,306608,0,306608,0,0,0,0
-1647.5,285195,0,285195,0,0,0,0
-1648.73,255714,0,255714,0,0,0,0
-1649.95,226233,0,226233,0,0,0,0
-1651.18,210785,0,210785,0,0,0,0
-1652.41,195337,0,195337,0,0,0,0
-1653.63,202167,0,202167,0,0,0,0
-1654.86,208998,0,208998,0,0,0,0
-1656.09,229862,0,229862,0,0,0,0
-1657.32,250725,0,250725,0,0,0,0
-1658.54,264748,0,264748,0,0,0,0
-1659.77,278771,0,278771,0,0,0,0
-1661,278760,0,278760,0,0,0,0
-1662.22,278749,0,278749,0,0,0,0
-1663.45,275498,0,275498,0,0,0,0
-1664.68,272247,0,272247,0,0,0,0
-1665.9,268997,0,268997,0,0,0,0
-1667.13,265746,0,265746,0,0,0,0
-1668.36,246883,0,246883,0,0,0,0
-1669.58,228020,0,228020,0,0,0,0
-1670.81,209157,0,209157,0,0,0,0
-1672.04,190293,0,190293,0,0,0,0
-1673.26,182613,0,182613,0,0,0,0
-1674.49,174933,0,174933,0,0,0,0
-1675.72,167253,0,167253,0,0,0,0
-1676.95,159573,0,159573,0,0,0,0
-1678.17,144525,0,144525,0,0,0,0
-1679.4,129478,0,129478,0,0,0,0
-1680.63,128463,0,128463,0,0,0,0
-1681.85,127449,0,127449,0,0,0,0
-1683.08,169194,0,169194,0,0,0,0
-1684.31,210938,0,210938,0,0,0,0
-1685.53,261103,0,261103,0,0,0,0
-1686.76,311267,0,311267,0,0,0,0
-1687.99,335470,0,335470,0,0,0,0
-1689.21,359672,0,359672,0,0,0,0
-1690.44,358614,0,358614,0,0,0,0
-1691.67,357556,0,357556,0,0,0,0
-1692.9,340140,0,340140,0,0,0,0
-1694.12,322724,0,322724,0,0,0,0
-1695.35,296888,0,296888,0,0,0,0
-1696.58,271052,0,271052,0,0,0,0
-1697.8,256443,0,256443,0,0,0,0
-1699.03,241834,0,241834,0,0,0,0
-1700.26,252485,0,252485,0,0,0,0
-1701.48,263136,0,263136,0,0,0,0
-1702.71,290453,0,290453,0,0,0,0
-1703.94,317769,0,317769,0,0,0,0
-1705.16,339471,0,339471,0,0,0,0
-1706.39,344334,0,344334,0,0,0,0
-1707.62,336917,0,336917,0,0,0,0
-1708.84,312660,0,312660,0,0,0,0
-1710.07,289455,0,289455,0,0,0,0
-1711.3,266250,0,266250,0,0,0,0
-1712.53,255588,0,255588,0,0,0,0
-1713.75,261766,0,261766,0,0,0,0
-1714.98,283732,0,283732,0,0,0,0
-1716.21,305698,0,305698,0,0,0,0
-1717.43,336785,0,336785,0,0,0,0
-1718.66,367873,0,367873,0,0,0,0
-1719.89,390540,0,390540,0,0,0,0
-1721.11,413208,0,413208,0,0,0,0
-1722.34,424462,0,424462,0,0,0,0
-1723.57,435716,0,435716,0,0,0,0
-1724.79,432937,0,432937,0,0,0,0
-1726.02,430158,0,430158,0,0,0,0
-1727.25,415450,0,415450,0,0,0,0
-1728.47,400742,0,400742,0,0,0,0
-1729.7,386034,0,386034,0,0,0,0
-1730.93,388167,0,388167,0,0,0,0
-1732.16,399596,0,399596,0,0,0,0
-1733.38,427866,0,427866,0,0,0,0
-1734.61,455084,0,455084,0,0,0,0
-1735.84,482301,0,482301,0,0,0,0
-1737.06,488468,0,488468,0,0,0,0
-1738.29,477795,0,477795,0,0,0,0
-1739.52,449580,0,449580,0,0,0,0
-1740.74,404525,0,404525,0,0,0,0
-1741.97,364189,0,364189,0,0,0,0
-1743.2,323854,0,323854,0,0,0,0
-1744.42,299306,0,299306,0,0,0,0
-1745.65,291598,0,291598,0,0,0,0
-1746.88,295819,0,295819,0,0,0,0
-1748.11,316881,0,316881,0,0,0,0
-1749.33,336889,0,336889,0,0,0,0
-1750.56,356898,0,356898,0,0,0,0
-1751.79,362435,0,362435,0,0,0,0
-1753.01,351131,0,351131,0,0,0,0
-1754.24,318426,0,318426,0,0,0,0
-1755.47,285722,0,285722,0,0,0,0
-1756.69,241439,0,241439,0,0,0,0
-1757.92,197157,0,197157,0,0,0,0
-1759.15,163049,0,163049,0,0,0,0
-1760.37,128940,0,128940,0,0,0,0
-1761.6,115674,0,115674,0,0,0,0
-1762.83,130475,0,130475,0,0,0,0
-1764.05,164923,0,164923,0,0,0,0
-1765.28,199371,0,199371,0,0,0,0
-1766.51,231364,0,231364,0,0,0,0
-1767.74,246515,0,246515,0,0,0,0
-1768.96,240266,0,240266,0,0,0,0
-1770.19,234017,0,234017,0,0,0,0
-1771.42,228338,0,228338,0,0,0,0
-1772.64,222658,0,222658,0,0,0,0
-1773.87,231013,0,231013,0,0,0,0
-1775.1,239367,0,239367,0,0,0,0
-1776.32,245616,0,245616,0,0,0,0
-1777.55,251866,0,251866,0,0,0,0
-1778.78,249695,0,249695,0,0,0,0
-1780,247524,0,247524,0,0,0,0
-1781.23,243868,0,243868,0,0,0,0
-1782.46,240211,0,240211,0,0,0,0
-1783.69,250588,0,250588,0,0,0,0
-1784.91,260966,0,260966,0,0,0,0
-1786.14,270817,0,270817,0,0,0,0
-1787.37,280667,0,280667,0,0,0,0
-1788.59,276485,0,276485,0,0,0,0
-1789.82,272302,0,272302,0,0,0,0
-1791.05,251849,0,251849,0,0,0,0
-1792.27,231396,0,231396,0,0,0,0
-1793.5,210944,0,210944,0,0,0,0
-1794.73,190491,0,190491,0,0,0,0
-1795.95,183896,0,183896,0,0,0,0
-1797.18,177301,0,177301,0,0,0,0
-1798.41,179127,0,179127,0,0,0,0
-1799.63,180952,0,180952,0,0,0,0
-1800.86,186220,0,186220,0,0,0,0
-1802.09,191488,0,191488,0,0,0,0
-1803.32,205177,0,205177,0,0,0,0
-1804.54,218865,0,218865,0,0,0,0
-1805.77,223431,0,223431,0,0,0,0
-1807,227998,0,227998,0,0,0,0
-1808.22,216776,0,216776,0,0,0,0
-1809.45,188715,0,188715,0,0,0,0
-1810.68,151619,0,151619,0,0,0,0
-1811.9,114523,0,114523,0,0,0,0
-1813.13,81988.3,0,81988.3,0,0,0,0
-1814.36,66293.6,0,66293.6,0,0,0,0
-1815.58,74105.3,0,74105.3,0,0,0,0
-1816.81,98757.3,0,98757.3,0,0,0,0
-1818.04,133584,0,133584,0,0,0,0
-1819.26,168410,0,168410,0,0,0,0
-1820.49,184932,0,184932,0,0,0,0
-1821.72,184614,0,184614,0,0,0,0
-1822.95,179735,0,179735,0,0,0,0
-1824.17,174856,0,174856,0,0,0,0
-1825.4,175065,0,175065,0,0,0,0
-1826.63,175273,0,175273,0,0,0,0
-1827.85,175481,0,175481,0,0,0,0
-1829.08,175690,0,175690,0,0,0,0
-1830.31,176863,0,176863,0,0,0,0
-1831.53,178036,0,178036,0,0,0,0
-1832.76,187629,0,187629,0,0,0,0
-1833.99,197222,0,197222,0,0,0,0
-1835.21,198922,0,198922,0,0,0,0
-1836.44,200621,0,200621,0,0,0,0
-1837.67,188287,0,188287,0,0,0,0
-1838.9,175953,0,175953,0,0,0,0
